data_index,prob_ham,prob_spam
19087,1.2861197838057864e-13,1.0
25613,6.819031841587275e-05,0.999931812286377
14825,0.9998548030853271,0.00014514289796352386
33628,2.941009370260872e-05,0.999970555305481
12529,0.999220609664917,0.0007793897530063987
23262,1.0,9.230244606833748e-13
27477,6.819031841587275e-05,0.999931812286377
23861,1.0,9.269359502184216e-09
18078,1.2861197838057864e-13,1.0
32049,2.941009370260872e-05,0.999970555305481
33379,2.941009370260872e-05,0.999970555305481
33507,2.941009370260872e-05,0.999970555305481
25286,6.819031841587275e-05,0.999931812286377
12358,1.0,1.7095669362565333e-14
13459,0.9999997615814209,2.1516341064398148e-07
8245,0.8290815949440002,0.17091843485832214
6579,1.0,9.22373722539449e-12
26807,6.819031841587275e-05,0.999931812286377
2743,1.0,1.852172637484273e-08
24354,6.819031841587275e-05,0.999931812286377
2886,0.9999772310256958,2.278275860589929e-05
31193,2.941009370260872e-05,0.999970555305481
32626,2.941009370260872e-05,0.999970555305481
17434,7.621568265392398e-09,1.0
14879,1.0,1.8910931848248325e-12
13939,0.9999992847442627,7.467430123142549e-07
3281,0.9999998807907104,8.13385199194272e-08
9381,0.9996603727340698,0.00033964350586757064
25862,6.81913661537692e-05,0.999931812286377
10649,2.1606895828085726e-08,1.0
11423,1.0,8.015843988573579e-09
18840,1.2861197838057864e-13,1.0
15976,2.0905648057123472e-07,0.9999997615814209
29710,2.941009370260872e-05,0.999970555305481
813,1.0,3.090089606416768e-08
27353,6.819031841587275e-05,0.999931812286377
3762,1.3531874856198556e-06,0.9999986886978149
11104,1.0,4.1635860476571876e-14
15497,2.0903415531847713e-07,0.9999997615814209
27184,6.817783287260681e-05,0.999931812286377
15235,2.0903415531847713e-07,0.9999997615814209
2307,0.9999842643737793,1.5702000382589176e-05
24190,6.819031841587275e-05,0.999931812286377
29771,2.941009370260872e-05,0.999970555305481
22776,1.0,4.151125190116067e-12
7942,1.0,6.462175239363432e-09
3140,0.9810034036636353,0.018996652215719223
21998,1.2861197838057864e-13,1.0
3641,0.004204668570309877,0.9957953691482544
24836,6.819031841587275e-05,0.999931812286377
31843,2.941009370260872e-05,0.999970555305481
28937,0.9898508787155151,0.010149172507226467
15547,2.0905648057123472e-07,0.9999997615814209
26476,6.819031841587275e-05,0.999931812286377
10603,2.1606895828085726e-08,1.0
26091,6.819031841587275e-05,0.999931812286377
9386,1.0,5.0412512705988455e-12
17428,7.08973413310332e-09,1.0
1150,0.9999992847442627,6.699279424537963e-07
32673,2.941009370260872e-05,0.999970555305481
1848,1.0,2.741346527557198e-08
8348,1.0,1.5461422420148807e-10
28250,1.0,1.9902601788857055e-10
23464,1.0,7.850494476713266e-09
19585,1.2861197838057864e-13,1.0
17910,1.0,2.97748470323711e-09
3318,1.0,2.562808021355778e-10
19770,1.2861197838057864e-13,1.0
24956,6.819031841587275e-05,0.999931812286377
4164,1.3531874856198556e-06,0.9999986886978149
29292,2.941009370260872e-05,0.999970555305481
10740,2.1606895828085726e-08,1.0
1775,1.0,6.649694250099314e-12
31723,2.941009370260872e-05,0.999970555305481
15468,2.0905648057123472e-07,0.9999997615814209
6516,0.9999910593032837,8.892079677025322e-06
7961,1.0,1.7179588862603623e-09
26470,6.819031841587275e-05,0.999931812286377
9635,2.1606895828085726e-08,1.0
14667,1.0,6.020524228542107e-21
15949,2.0905648057123472e-07,0.9999997615814209
16453,2.0905648057123472e-07,0.9999997615814209
32057,2.941009370260872e-05,0.999970555305481
9619,2.1606895828085726e-08,1.0
12745,1.0,1.3080271088483642e-08
32928,2.941009370260872e-05,0.999970555305481
29366,2.941009370260872e-05,0.999970555305481
25860,6.819031841587275e-05,0.999931812286377
13373,0.9997835755348206,0.00021648459369316697
14609,0.4513113796710968,0.5486886501312256
7780,0.9995971322059631,0.0004029236442875117
14301,0.9999996423721313,2.994641192799463e-07
17453,1.8325425621412705e-09,1.0
3218,1.0,7.368782917183125e-09
16045,2.0905648057123472e-07,0.9999997615814209
10925,2.1606895828085726e-08,1.0
5949,0.9878838658332825,0.012116081081330776
10647,2.1606895828085726e-08,1.0
4982,1.3531874856198556e-06,0.9999986886978149
27682,6.819031841587275e-05,0.999931812286377
27454,6.819031841587275e-05,0.999931812286377
729,1.0,1.7234668803212116e-08
18327,1.2860216635091765e-13,1.0
16295,2.0905648057123472e-07,0.9999997615814209
18131,1.2860216635091765e-13,1.0
20144,1.2861197838057864e-13,1.0
6334,0.9999996423721313,3.7833868304915086e-07
30338,2.941009370260872e-05,0.999970555305481
5612,0.9999998807907104,8.0567730265102e-08
15394,2.0905648057123472e-07,0.9999997615814209
13991,0.4717859625816345,0.5282140374183655
11174,0.9997441172599792,0.0002558585547376424
30157,2.941009370260872e-05,0.999970555305481
23346,0.9999593496322632,4.063996675540693e-05
23321,0.9987950325012207,0.0012048990465700626
20967,1.2861197838057864e-13,1.0
6638,0.47473007440567017,0.5252698659896851
28716,0.9859397411346436,0.014060240238904953
1499,1.0,1.0731185769640925e-13
24332,6.819031841587275e-05,0.999931812286377
1342,0.997982382774353,0.0020175690297037363
33136,2.941009370260872e-05,0.999970555305481
20549,1.2861197838057864e-13,1.0
15380,2.0905648057123472e-07,0.9999997615814209
24952,6.819031841587275e-05,0.999931812286377
378,1.0,5.863481922219194e-11
21565,1.2861197838057864e-13,1.0
19868,1.2861197838057864e-13,1.0
10442,2.1606895828085726e-08,1.0
15680,2.0905648057123472e-07,0.9999997615814209
131,0.9998296499252319,0.0001703257003100589
19292,1.2861197838057864e-13,1.0
23960,1.0,1.3426558476137274e-10
762,1.0,8.440383983404935e-19
18830,1.2861197838057864e-13,1.0
2372,1.0,1.247679459748241e-10
21818,1.2861197838057864e-13,1.0
28229,0.9999716281890869,2.8422749892342836e-05
7552,1.0,2.330805177854688e-16
26775,6.817783287260681e-05,0.999931812286377
6074,0.9999998807907104,6.54970975233482e-08
29036,0.9999994039535522,6.326704351522494e-07
8705,1.0,7.100343424326638e-09
6131,1.0,3.9441440564946806e-12
11751,1.0,2.166759827115783e-12
16749,0.9999997615814209,2.599250024104549e-07
31679,2.941009370260872e-05,0.999970555305481
12675,0.9323898553848267,0.06761014461517334
7411,1.0,1.962809026423429e-09
12093,0.9998356103897095,0.00016436494479421526
2848,1.0,1.9951860996680892e-10
5611,0.9998799562454224,0.00012001166032860056
20624,1.2861197838057864e-13,1.0
1051,1.0,1.3584088281309858e-12
25212,6.819031841587275e-05,0.999931812286377
22159,1.2861197838057864e-13,1.0
30409,2.941009370260872e-05,0.999970555305481
17766,1.0,2.2810091315772496e-10
30530,2.941009370260872e-05,0.999970555305481
33226,2.941009370260872e-05,0.999970555305481
20694,1.2861197838057864e-13,1.0
15650,2.0905648057123472e-07,0.9999997615814209
21790,1.2861197838057864e-13,1.0
24810,6.819031841587275e-05,0.999931812286377
8530,0.9999991655349731,8.874018249116489e-07
16443,2.0905648057123472e-07,0.9999997615814209
4362,1.3531874856198556e-06,0.9999986886978149
11665,0.9999971389770508,2.8770905373676214e-06
27298,6.819031841587275e-05,0.999931812286377
16589,0.9965075850486755,0.0034923735074698925
29200,1.0,1.452683084934847e-09
31063,2.941009370260872e-05,0.999970555305481
25283,6.819031841587275e-05,0.999931812286377
3860,1.3531874856198556e-06,0.9999986886978149
20643,1.2861197838057864e-13,1.0
23739,0.9998953342437744,0.00010465368541190401
8226,1.0,4.89059126529412e-10
31604,2.941009370260872e-05,0.999970555305481
20220,1.2861197838057864e-13,1.0
19712,1.2861197838057864e-13,1.0
14792,0.9999922513961792,7.766477210680023e-06
113,0.9999929666519165,7.040025593596511e-06
24123,6.817783287260681e-05,0.999931812286377
16015,2.0903415531847713e-07,0.9999997615814209
23452,0.9999942779541016,5.67065444556647e-06
12214,0.9864813089370728,0.013518710620701313
12385,1.0,1.731797105719579e-08
6304,1.0,4.9091006815160654e-08
830,1.0,2.6380977402595818e-08
31780,2.941009370260872e-05,0.999970555305481
12923,0.9995831847190857,0.0004168195591773838
7364,1.0,1.9256737870954055e-10
2328,1.0,3.3066268473325167e-11
5814,0.999826967716217,0.00017307877715211362
32998,2.941009370260872e-05,0.999970555305481
3900,1.3531874856198556e-06,0.9999986886978149
21084,1.2861197838057864e-13,1.0
1561,1.0,5.861653828986846e-09
21785,1.2861197838057864e-13,1.0
13580,0.999991774559021,8.215807611122727e-06
22302,1.2861197838057864e-13,1.0
29139,0.9996471405029297,0.00035289398510940373
12588,0.9999440908432007,5.591648005065508e-05
24287,6.819031841587275e-05,0.999931812286377
3555,0.9999994039535522,5.558815132644668e-07
7789,0.9994027614593506,0.0005972684011794627
8139,1.0,8.170168127560171e-17
18441,1.2861197838057864e-13,1.0
2605,0.9961940050125122,0.00380604132078588
29530,2.941009370260872e-05,0.999970555305481
14871,0.9999743700027466,2.5622306566219777e-05
26094,6.819031841587275e-05,0.999931812286377
26489,6.819031841587275e-05,0.999931812286377
26759,6.819031841587275e-05,0.999931812286377
32283,2.941009370260872e-05,0.999970555305481
4430,1.3531874856198556e-06,0.9999986886978149
4727,1.3531874856198556e-06,0.9999986886978149
24015,1.0,3.89903902350483e-13
14505,0.9914277791976929,0.008572295308113098
5073,1.3531874856198556e-06,0.9999986886978149
32723,2.941009370260872e-05,0.999970555305481
24805,6.819031841587275e-05,0.999931812286377
4733,1.3531874856198556e-06,0.9999986886978149
19520,1.2861197838057864e-13,1.0
856,0.999874472618103,0.00012548289669211954
9142,1.0,1.185215120491634e-10
3717,1.3531874856198556e-06,0.9999986886978149
24814,6.819031841587275e-05,0.999931812286377
13588,0.9998565912246704,0.00014339092012960464
3842,1.3531874856198556e-06,0.9999986886978149
8336,0.9999994039535522,6.135234684734314e-07
33200,2.941009370260872e-05,0.999970555305481
25915,6.819031841587275e-05,0.999931812286377
12257,1.0,3.0959626529103446e-10
11806,0.9998738765716553,0.00012605471420101821
18847,1.2861197838057864e-13,1.0
8158,1.0,1.2782337854844172e-08
18850,1.2861197838057864e-13,1.0
30182,2.941009370260872e-05,0.999970555305481
15489,2.0905648057123472e-07,0.9999997615814209
3399,1.0,1.1784463108035353e-13
10828,2.1606895828085726e-08,1.0
5512,0.9937314391136169,0.006268573924899101
23445,0.9999994039535522,6.303770305748913e-07
23352,1.0,1.7052828333447012e-12
8289,0.9977346658706665,0.002265325980260968
30711,2.941009370260872e-05,0.999970555305481
7171,0.9999624490737915,3.7512607377721e-05
6071,1.0,4.4575273250302416e-08
31920,2.941009370260872e-05,0.999970555305481
4477,1.3531874856198556e-06,0.9999986886978149
25048,6.819031841587275e-05,0.999931812286377
20245,1.2861197838057864e-13,1.0
12666,0.9999865293502808,1.352444087387994e-05
27891,0.9999957084655762,4.272088972356869e-06
10175,2.1606895828085726e-08,1.0
33497,2.941009370260872e-05,0.999970555305481
4726,1.3531874856198556e-06,0.9999986886978149
25476,6.819031841587275e-05,0.999931812286377
18137,1.2861197838057864e-13,1.0
27846,1.0,1.5094752865661416e-15
26044,6.819031841587275e-05,0.999931812286377
29342,2.941009370260872e-05,0.999970555305481
22033,1.2861197838057864e-13,1.0
15020,1.0,4.4038918345368216e-11
33560,2.941009370260872e-05,0.999970555305481
25873,6.819031841587275e-05,0.999931812286377
4872,1.3531874856198556e-06,0.9999986886978149
9717,2.1606895828085726e-08,1.0
13149,0.9417647123336792,0.058235276490449905
12,1.0,1.4578743545712314e-08
1663,1.0,9.428961322503246e-22
11561,0.9999996423721313,3.1489099683312816e-07
16181,2.0905648057123472e-07,0.9999997615814209
9551,2.1606895828085726e-08,1.0
28648,0.297387033700943,0.7026129961013794
2171,0.9999998807907104,6.312264133612189e-08
16267,2.0905648057123472e-07,0.9999997615814209
13259,0.1611546277999878,0.8388453722000122
49,1.0,5.5062142345629894e-11
28784,0.9887758493423462,0.011224220506846905
23435,1.0,9.025480883495529e-12
10063,2.1606895828085726e-08,1.0
5286,0.999638557434082,0.00036139736766926944
17840,0.9999998807907104,6.772587823888898e-08
30246,2.941009370260872e-05,0.999970555305481
8263,0.9999980926513672,1.9248807348049013e-06
19450,1.2861197838057864e-13,1.0
13821,1.0,2.876678806273958e-08
8516,0.9999916553497314,8.400122169405222e-06
28919,0.9996877908706665,0.00031218750518746674
22443,1.2861197838057864e-13,1.0
17108,1.0,1.3136720600215313e-09
12149,1.0,1.2967652600055606e-14
6158,1.0,3.4712195340347307e-09
21709,1.2861197838057864e-13,1.0
7855,0.9999250173568726,7.49742248444818e-05
28033,0.9999990463256836,9.904817943606758e-07
29649,2.941009370260872e-05,0.999970555305481
24182,6.819031841587275e-05,0.999931812286377
6197,0.999998927116394,1.1103708175141946e-06
21726,1.2861197838057864e-13,1.0
3603,0.999987006187439,1.2967493603355251e-05
5756,0.0005738402251154184,0.9994262456893921
9070,0.9993473887443542,0.0006526202196255326
6269,1.0,2.6191660396079897e-08
16391,2.0905648057123472e-07,0.9999997615814209
29396,2.941009370260872e-05,0.999970555305481
28797,0.999277651309967,0.0007223783759400249
32752,2.941009370260872e-05,0.999970555305481
2434,0.9999816417694092,1.83199554157909e-05
6461,0.9999898672103882,1.0104671673616394e-05
5764,0.9999998807907104,6.837276345095233e-08
4624,1.3531874856198556e-06,0.9999986886978149
31606,2.941009370260872e-05,0.999970555305481
17438,2.928975728622163e-09,1.0
23856,1.0,2.3740467924859843e-10
20249,1.2861197838057864e-13,1.0
18961,1.2861197838057864e-13,1.0
15135,2.0905648057123472e-07,0.9999997615814209
27955,0.9999997615814209,1.8669777546165278e-07
3475,1.0,6.751481596012354e-10
16951,0.9936122298240662,0.006387738976627588
7098,0.9999954700469971,4.526982138486346e-06
21855,1.2861197838057864e-13,1.0
16366,2.0903415531847713e-07,0.9999997615814209
2840,0.9996286630630493,0.0003712618490681052
8823,0.9550460577011108,0.044953905045986176
22875,0.9999982118606567,1.8415611293676193e-06
4454,1.3531874856198556e-06,0.9999986886978149
19794,1.2861197838057864e-13,1.0
6329,1.0,6.205725933128292e-10
552,0.9999997615814209,1.8654968414466566e-07
26398,6.817783287260681e-05,0.999931812286377
16829,0.9999994039535522,5.572233021666761e-07
8374,0.15814590454101562,0.8418540954589844
28480,0.73213130235672,0.2678687572479248
373,0.9999994039535522,6.022630714141997e-07
22382,1.2861197838057864e-13,1.0
12244,0.9999988079071045,1.2029440767946653e-06
33112,2.941009370260872e-05,0.999970555305481
25601,6.819031841587275e-05,0.999931812286377
27469,6.819031841587275e-05,0.999931812286377
32611,2.941009370260872e-05,0.999970555305481
4988,1.3531874856198556e-06,0.9999986886978149
2626,1.0,1.5839571432252342e-08
29042,0.9641867876052856,0.03581318259239197
11808,0.9999876022338867,1.2435759344953112e-05
13109,0.11115674674510956,0.888843297958374
3296,0.9999895095825195,1.0518100680201314e-05
14359,0.9996869564056396,0.00031304589356295764
7467,0.9088886976242065,0.09111133217811584
7512,1.0,6.932478591181734e-09
11362,0.946938157081604,0.05306187644600868
31894,2.941009370260872e-05,0.999970555305481
19270,1.2861197838057864e-13,1.0
31735,2.941009370260872e-05,0.999970555305481
3158,0.3088412582874298,0.6911587119102478
31759,2.941009370260872e-05,0.999970555305481
29470,2.941009370260872e-05,0.999970555305481
7956,1.0,5.375195396249741e-19
7457,0.9957914352416992,0.004208503291010857
24470,6.819031841587275e-05,0.999931812286377
32765,2.941009370260872e-05,0.999970555305481
17329,2.021666034579539e-08,1.0
9560,2.1607553080116304e-08,1.0
29087,1.0,2.208192961816735e-09
32777,2.941278762591537e-05,0.999970555305481
13442,0.9999997615814209,2.1642124181653344e-07
26836,6.819031841587275e-05,0.999931812286377
11288,1.0,1.5085244164936285e-09
25321,6.819031841587275e-05,0.999931812286377
18445,1.2861197838057864e-13,1.0
23431,0.999998927116394,1.102873625313805e-06
22604,0.9991338849067688,0.0008661393658258021
9969,2.1606895828085726e-08,1.0
19157,1.2861197838057864e-13,1.0
10845,2.1606895828085726e-08,1.0
3135,0.9999916553497314,8.381684892810881e-06
4433,1.3531874856198556e-06,0.9999986886978149
16194,2.0905648057123472e-07,0.9999997615814209
28746,0.9959216117858887,0.004078434314578772
7616,0.9999831914901733,1.6842684999573976e-05
13554,0.9997085928916931,0.0002914233773481101
1711,1.0,3.1276599088414514e-08
884,0.9995488524436951,0.0004511279985308647
7907,1.0,9.922907629042119e-14
28931,0.9930330514907837,0.00696689123287797
3113,0.9999998807907104,1.4036032780495589e-07
22744,1.0,3.6200368738878094e-14
16470,2.0905648057123472e-07,0.9999997615814209
7651,1.0,4.748527265163336e-15
14861,1.0,2.948333799324132e-10
9928,2.1606895828085726e-08,1.0
16281,2.0905648057123472e-07,0.9999997615814209
30220,2.941009370260872e-05,0.999970555305481
32620,2.941009370260872e-05,0.999970555305481
33139,2.941009370260872e-05,0.999970555305481
9967,2.1606895828085726e-08,1.0
20281,1.2861197838057864e-13,1.0
11271,1.0,8.46337444571077e-11
24003,0.9993273019790649,0.0006727274158038199
10185,2.1606895828085726e-08,1.0
18156,1.2861197838057864e-13,1.0
4528,1.3531874856198556e-06,0.9999986886978149
1275,0.9999992847442627,7.325902515731286e-07
9095,1.0,3.4681370664202404e-08
5659,0.7914787530899048,0.20852118730545044
29880,2.941009370260872e-05,0.999970555305481
16629,0.999998927116394,1.1301993936285726e-06
30463,2.941009370260872e-05,0.999970555305481
6879,0.9822174906730652,0.01778251864016056
27187,6.819031841587275e-05,0.999931812286377
10773,2.1606895828085726e-08,1.0
32766,2.941009370260872e-05,0.999970555305481
25808,6.819031841587275e-05,0.999931812286377
32541,2.941009370260872e-05,0.999970555305481
5770,1.0,2.149614486413043e-09
20372,1.2861197838057864e-13,1.0
8480,1.0,3.160109673938649e-10
8558,1.0,3.4921828705819894e-21
2576,1.0,8.197924117325783e-09
6686,0.9999971389770508,2.8465235573094105e-06
13952,0.9997169375419617,0.0002830074809025973
23133,0.998908519744873,0.001091453479602933
30291,2.941009370260872e-05,0.999970555305481
20857,1.2861197838057864e-13,1.0
30943,2.941009370260872e-05,0.999970555305481
7021,0.9999388456344604,6.117062730481848e-05
27502,6.819031841587275e-05,0.999931812286377
14329,0.9974689483642578,0.002531111240386963
23627,1.0,2.246269489858399e-11
30721,2.941009370260872e-05,0.999970555305481
20822,1.2861197838057864e-13,1.0
33546,2.941009370260872e-05,0.999970555305481
971,1.0,1.8935512713369462e-08
28707,0.9361090660095215,0.06389089673757553
22904,0.17424774169921875,0.8257522583007812
28806,1.0,2.693761880223633e-10
26776,6.819031841587275e-05,0.999931812286377
19595,1.2861197838057864e-13,1.0
25787,6.819031841587275e-05,0.999931812286377
5119,1.3531874856198556e-06,0.9999986886978149
13407,0.9999951124191284,4.878875643044012e-06
15012,1.0,4.1248556779435806e-21
26896,6.819031841587275e-05,0.999931812286377
4844,1.3531874856198556e-06,0.9999986886978149
14342,0.9998230338096619,0.00017698526789899915
29666,2.941009370260872e-05,0.999970555305481
9002,0.999913215637207,8.6732063209638e-05
10474,2.1606895828085726e-08,1.0
15347,2.0905648057123472e-07,0.9999997615814209
11472,0.9698283672332764,0.030171694234013557
646,1.0,1.5838605094131708e-08
27708,6.819031841587275e-05,0.999931812286377
5995,0.9920898675918579,0.007910164073109627
11488,0.9997381567955017,0.00026182859437540174
21449,1.2861197838057864e-13,1.0
30681,2.941009370260872e-05,0.999970555305481
32166,2.941009370260872e-05,0.999970555305481
26837,6.819031841587275e-05,0.999931812286377
26059,6.819031841587275e-05,0.999931812286377
25598,6.819031841587275e-05,0.999931812286377
16528,2.0905648057123472e-07,0.9999997615814209
4007,1.3531874856198556e-06,0.9999986886978149
3809,1.3531874856198556e-06,0.9999986886978149
11005,2.1606895828085726e-08,1.0
32938,2.941009370260872e-05,0.999970555305481
13524,0.9999994039535522,5.703330430151254e-07
16707,1.0,1.651298715821259e-11
7608,1.0,1.6245570860773384e-11
30929,2.941009370260872e-05,0.999970555305481
1026,0.9999997615814209,2.1655337434367539e-07
355,1.0,3.1334129735327565e-10
26773,6.819031841587275e-05,0.999931812286377
1725,0.9969499707221985,0.0030500246211886406
14323,0.99998939037323,1.0565713637333829e-05
12461,1.0,4.7336028430322585e-09
16669,0.9996781349182129,0.0003219211066607386
13266,0.8073657751083374,0.19263425469398499
26332,6.819031841587275e-05,0.999931812286377
15056,2.0905648057123472e-07,0.9999997615814209
1397,1.0,9.258761994738044e-23
21861,1.2861197838057864e-13,1.0
28117,1.0,7.850254668539947e-09
3609,0.9999233484268188,7.667246973142028e-05
19415,1.2861197838057864e-13,1.0
9327,0.9981874823570251,0.0018125283531844616
19596,1.2861197838057864e-13,1.0
13415,0.9995530247688293,0.00044699120917357504
32095,2.941009370260872e-05,0.999970555305481
13213,0.2571466565132141,0.7428534030914307
20084,1.2861197838057864e-13,1.0
24907,6.819031841587275e-05,0.999931812286377
16138,2.0905648057123472e-07,0.9999997615814209
18774,1.2861197838057864e-13,1.0
22763,0.9999462366104126,5.3756419220007956e-05
12690,0.10242528468370438,0.897574782371521
10594,2.1606895828085726e-08,1.0
18166,1.2861197838057864e-13,1.0
25495,6.819031841587275e-05,0.999931812286377
28871,0.006380769424140453,0.9936191439628601
1511,1.0,2.13764295153851e-09
3375,1.0,2.2631275325979416e-11
6124,0.9994328618049622,0.0005670893588103354
21568,1.2861197838057864e-13,1.0
12854,1.0,8.452763489152915e-10
15140,2.0905648057123472e-07,0.9999997615814209
2940,1.0,3.631373424184403e-09
9567,2.1606895828085726e-08,1.0
30766,2.941009370260872e-05,0.999970555305481
30776,2.941009370260872e-05,0.999970555305481
26348,6.819031841587275e-05,0.999931812286377
8050,0.9966388940811157,0.0033610376995056868
32236,2.941009370260872e-05,0.999970555305481
16750,1.0,9.329238714883559e-09
4936,1.3531874856198556e-06,0.9999986886978149
27315,6.819031841587275e-05,0.999931812286377
30320,2.941009370260872e-05,0.999970555305481
9504,1.0,3.7334798271069884e-15
23986,0.9999936819076538,6.2985213844513055e-06
24398,6.817783287260681e-05,0.999931812286377
1514,0.9907613396644592,0.009238636121153831
1002,1.0,8.506199633551148e-10
22844,0.9999865293502808,1.3507941730495077e-05
9288,0.9999990463256836,9.420144806426833e-07
27731,1.0,2.015824573237124e-12
30925,2.941009370260872e-05,0.999970555305481
25235,6.819031841587275e-05,0.999931812286377
18198,1.2861197838057864e-13,1.0
13783,0.9999995231628418,4.439319525317842e-07
31461,2.941009370260872e-05,0.999970555305481
13163,0.9999996423721313,3.500342415918567e-07
30783,2.941009370260872e-05,0.999970555305481
3558,1.0,3.8540587388169456e-11
15031,0.9970687031745911,0.002931292401626706
23285,1.0,7.455188466565232e-09
29576,2.941009370260872e-05,0.999970555305481
